item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
40434322,VOXLÖV,Dining furniture,SR999,No old price,TRUE,https://www.ikea.com/sa/en/p/voxloev-dining-table-light-bamboo-40434322/,No,"Dining table, light bamboo,",Francis Cayouette,180,75,90
39184343,BRIMNES,TV & media furniture,"SR1,198",No old price,TRUE,https://www.ikea.com/sa/en/p/brimnes-tv-storage-combination-white-s39184343/,No,"TV storage combination, white,",K Hagberg/M Hagberg,,,
9303502,PAX / FARDAL,Wardrobes,"SR2,950","SR3,325",TRUE,https://www.ikea.com/sa/en/p/pax-fardal-wardrobe-white-high-gloss-white-s09303502/,No,"Wardrobe, white/high-gloss/white,",Ehlén Johansson/IKEA of Sweden,,,
89425910,BESTÅ,"Sideboards, buffets & console tables","SR1,317",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-wall-mounted-cabinet-combination-white-lappviken-white-s89425910/,Yes,"Wall-mounted cabinet combination, white/Lappviken white,",Unknown,,,
89426146,SMÅSTAD / PLATSA,Nursery furniture,SR769,No old price,TRUE,https://www.ikea.com/sa/en/p/smastad-platsa-wardrobe-white-white-s89426146/,Yes,"Wardrobe, white/white,",Unknown,,,
50420386,VEDBO,Dining furniture,"SR2,999",No old price,TRUE,https://www.ikea.com/sa/en/p/vedbo-dining-table-black-50420386/,No,"Dining table, black,",Francis Cayouette,240,75,105
9437115,PLATSA,Cabinets & cupboards,"SR2,660","SR2,785",TRUE,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-5-doors-3-drawers-white-fonnes-white-s09437115/,No,"Wardrobe with 5 doors+3 drawers, white/Fonnes white,",Unknown,,,
50511230,RÖNNINGE,Dining furniture,"SR1,299",No old price,TRUE,https://www.ikea.com/sa/en/p/roenninge-bar-table-birch-50511230/,No,"Bar table, birch,",Marianne Hagberg,75,105,75
20278855,KLIPPAN,Armchairs & chaise longues,SR199,No old price,TRUE,https://www.ikea.com/sa/en/p/klippan-cover-for-2-seat-sofa-vissle-grey-20278855/,Yes,"Cover for 2-seat sofa, Vissle grey",IKEA of Sweden,,,
19392395,VIMLE,Sofas,"SR1,145",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-1-seat-section-gunnared-beige-s19392395/,Yes,"1-seat section, Gunnared beige",Unknown,,,
70301537,KALLAX,Room dividers,"SR1,249",No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-white-70301537/,Yes,"Shelving unit, white,",IKEA of Sweden,39,182,182
69514728,LANESUND,Dining furniture,"SR5,990",No old price,TRUE,https://www.ikea.com/sa/en/p/lanesund-storage-combination-grey-brown-s69514728/,No,"Storage combination, grey-brown,",Unknown,,,
10493799,PÄRUP,Armchairs & chaise longues,SR695,No old price,TRUE,https://www.ikea.com/sa/en/p/paerup-cover-for-2-seat-sofa-gunnared-beige-10493799/,Yes,"Cover for 2-seat sofa, Gunnared beige",Ola Wihlborg,57,9,38
99481632,EKEDALEN / SIGTRYGG,Furniture sets,"SR2,135",No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-sigtrygg-table-and-4-chairs-dark-brown-dark-brown-black-s99481632/,Yes,"Table and 4 chairs, dark brown/dark brown black,",Unknown,,,
59429735,PAX / TYSSEDAL,Wardrobes,"SR2,735","SR3,025",FALSE,https://www.ikea.com/sa/en/p/pax-tyssedal-wardrobe-combination-white-white-s59429735/,Yes,"Wardrobe combination, white/white,",Unknown,,,
90571397,LÅNESPELARE,Gaming furniture,SR49,No old price,TRUE,https://www.ikea.com/sa/en/p/lanespelare-microphone-arm-with-screw-mount-anthracite-90571397/,No,"Microphone arm, with screw mount/anthracite",IKEA of Sweden,,,
99494724,SKRUVBY,Cabinets & cupboards,SR850,No old price,TRUE,https://www.ikea.com/sa/en/p/skruvby-storage-combination-white-s99494724/,Yes,"Storage combination, white,",Unknown,,,
60308695,TROFAST,Nursery furniture,,No old price,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-light-white-stained-pine-60308695/,No,"Frame, light white stained pine,",Studio Copenhagen,44,91,94
69057522,TYSSEDAL,Beds,,No old price,TRUE,https://www.ikea.com/sa/en/p/tyssedal-bed-frame-white-s69057522/,No,"Bed frame, white,",Ebba Strandmark/IKEA of Sweden,,,
19494978,MALM,Beds,SR845,No old price,TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-lindbaden-s19494978/,Yes,"Bed frame, high, white/Lindbåden,",Unknown,,,
90400517,EKEDALEN,Dining furniture,"SR1,445",No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-bar-table-dark-brown-90400517/,Yes,"Bar table, dark brown,",Ehlén Johansson,120,105,80
59017838,BILLY,Bookcases & shelving units,"SR2,001",No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-white-s59017838/,No,"Bookcase, white,",Gillis Lundgren/IKEA of Sweden,,,
79912760,NORBERG / NISSE,Dining furniture,SR448,No old price,TRUE,https://www.ikea.com/sa/en/p/norberg-nisse-table-and-1-chair-white-chrome-plated-white-s79912760/,No,"Table and 1 chair, white/chrome-plated white,",Lisa Norinder/Marcus Arvonen,,,
89221475,IKEA PS 2012 / TEODORES,Dining furniture,"SR1,093",No old price,TRUE,https://www.ikea.com/sa/en/p/ikea-ps-2012-teodores-table-and-2-chairs-bamboo-white-white-s89221475/,No,"Table and 2 chairs, bamboo white/white",David Wahl/Jon Karlsson,,,
69388635,HAUGA,Furniture sets,"SR1,840",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-storage-combination-grey-s69388635/,Yes,"Storage combination, grey,",Ola Wihlborg,,,
511223,KALLHÄLL,Dining furniture,SR745,SR845,TRUE,https://www.ikea.com/sa/en/p/kallhaell-gateleg-table-with-storage-white-light-grey-00511223/,Yes,"Gateleg table with storage, white/light grey,",Andreas Fredriksson,145,75,98
30498927,LACK,TV & media furniture,SR399,No old price,TRUE,https://www.ikea.com/sa/en/p/lack-tv-bench-white-30498927/,Yes,"TV bench, white,",IKEA of Sweden,35,36,160
40497263,BACKSÄLEN,Armchairs & chaise longues,SR645,No old price,TRUE,https://www.ikea.com/sa/en/p/backsaelen-cover-for-1-5-seat-armchair-hallarp-grey-40497263/,Yes,"Cover for 1,5-seat armchair, Hallarp grey",Andreas Fredriksson,57,5,38
9482706,LANEBERG / EKEDALEN,Furniture sets,"SR2,719",No old price,FALSE,https://www.ikea.com/sa/en/p/laneberg-ekedalen-table-and-6-chairs-white-white-orrsta-light-grey-s09482706/,No,"Table and 6 chairs, white white/Orrsta light grey,",Unknown,,,
79533260,TROFAST,Nursery furniture,SR690,SR770,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-grey-blue-s79533260/,Yes,"Storage combination, light white stained pine/grey-blue,",Unknown,,,
29520161,OLAUS,Bookcases & shelving units,SR158,No old price,TRUE,https://www.ikea.com/sa/en/p/olaus-2-shelf-sections-s29520161/,No,"2 shelf sections,",Unknown,,,
49302685,BESTÅ,Dining furniture,"SR1,900",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-drawers-white-lappviken-sindvik-stubbarp-white-clear-glass-s49302685/,Yes,"Storage combination with drawers, white Lappviken/Sindvik/Stubbarp white clear glass,",IKEA of Sweden/Marcus Arvonen,,,
19441027,STRANDTORP / TOSSBERG,Dining furniture,"SR4,795",No old price,TRUE,https://www.ikea.com/sa/en/p/strandtorp-tossberg-table-and-4-chairs-brown-metal-black-grey-s19441027/,Yes,"Table and 4 chairs, brown/metal black/grey,",Unknown,,,
9495030,SAGSTUA,Beds,"SR1,095","SR1,175",TRUE,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-lindbaden-s09495030/,Yes,"Bed frame, white/Lindbåden,",Unknown,,,
70518061,NACKANÄS,Dining furniture,SR245,No old price,TRUE,https://www.ikea.com/sa/en/p/nackanaes-chair-acacia-70518061/,No,"Chair, acacia",N Karlsson/M Axelsson,39,47,45
49252765,LÅNGFJÄLL,Chairs,SR955,No old price,TRUE,https://www.ikea.com/sa/en/p/langfjaell-conference-chair-with-armrests-gunnared-beige-white-s49252765/,Yes,"Conference chair with armrests, Gunnared beige/white",Eva Lilja Löwenhielm,,,
472919,BESTÅ,Cabinets & cupboards,SR245,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-top-panel-oak-veneer-00472919/,No,"Top panel, oak veneer,",IKEA of Sweden,42,,180
70504276,FRIDNÄS,Dining furniture,SR625,No old price,TRUE,https://www.ikea.com/sa/en/p/fridnaes-nesting-tables-with-stools-set-of-4-black-birch-effect-70504276/,No,"Nesting tables with stools set of 4, black/birch effect",Andreas Fredriksson,129,10,41
69332399,BOAXEL,Bookcases & shelving units,SR860,No old price,TRUE,https://www.ikea.com/sa/en/p/boaxel-laundry-combination-white-s69332399/,No,"Laundry combination, white,",IKEA of Sweden,,,
10372976,NORDLI,Beds,SR900,No old price,TRUE,https://www.ikea.com/sa/en/p/nordli-headboard-white-10372976/,No,"Headboard, white,",Ola Wihlborg,,84,240
29324773,BESTÅ,"Sideboards, buffets & console tables","SR1,435",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-w-doors-drawers-white-selsviken-high-gloss-white-s29324773/,Yes,"Storage combination w doors/drawers, white/Selsviken high-gloss/white,",IKEA of Sweden,,,
19506033,SMÅGÖRA,Nursery furniture,"SR1,985",No old price,TRUE,https://www.ikea.com/sa/en/p/smagoera-3-piece-baby-furniture-set-white-s19506033/,No,"3-piece baby furniture set, white,",Unknown,,,
19332368,BOAXEL,Bookcases & shelving units,SR555,No old price,TRUE,https://www.ikea.com/sa/en/p/boaxel-wardrobe-combination-white-s19332368/,No,"Wardrobe combination, white,",IKEA of Sweden,,,
70391712,FRÖSÖN,Outdoor furniture,SR50,No old price,TRUE,https://www.ikea.com/sa/en/p/froesoen-cover-for-back-cushion-outdoor-beige-70391712/,Yes,"Cover for back cushion, outdoor beige,",Eva Lilja Löwenhielm,44,,62
59494882,BRIMNES,Beds,"SR1,725","SR1,845",TRUE,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-lindbaden-s59494882/,No,"Bed frame w storage and headboard, white/Lindbåden,",Unknown,,,
59302675,BESTÅ,"Sideboards, buffets & console tables","SR1,900",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-drawers-black-brown-lappviken-sindvik-stubbarp-black-brown-clear-glass-s59302675/,Yes,"Storage combination with drawers, black-brown Lappviken/Sindvik/Stubbarp black-brown clear glass,",IKEA of Sweden/Marcus Arvonen,,,
19277319,LEIRVIK,Beds,"SR1,645",No old price,TRUE,https://www.ikea.com/sa/en/p/leirvik-bed-frame-white-leirsund-s19277319/,No,"Bed frame, white/Leirsund,",Carina Bengs/IKEA of Sweden,,,
9494889,BRIMNES,Beds,"SR1,625","SR1,775",TRUE,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-lindbaden-s09494889/,No,"Bed frame w storage and headboard, white/Lindbåden,",Unknown,,,
39406725,BESTÅ,TV & media furniture,"SR4,185",No old price,FALSE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-hanviken-white-clear-glass-s39406725/,Yes,"TV storage combination/glass doors, white/Hanviken white clear glass,",Unknown,,,
69336156,PAX / ÅHEIM,Wardrobes,SR910,"SR1,000",TRUE,https://www.ikea.com/sa/en/p/pax-aheim-wardrobe-combination-white-mirror-glass-s69336156/,No,"Wardrobe combination, white/mirror glass,",Ehlén Johansson/IKEA of Sweden,,,
10176292,HEMNES,Tables & desks,SR745,No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-coffee-table-black-brown-10176292/,Yes,"Coffee table, black-brown,",Carina Bengs,90,46,90
69440252,BESTÅ,"Sideboards, buffets & console tables","SR2,070",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-drawers-black-brown-hedeviken-stubbarp-dark-brown-stained-oak-veneer-s69440252/,Yes,"Storage combination with drawers, black-brown Hedeviken/Stubbarp/dark brown stained oak veneer,",Unknown,,,
50360090,STÖTTA,Cabinets & cupboards,SR79,SR49,TRUE,https://www.ikea.com/sa/en/p/stoetta-led-cabinet-lighting-strip-w-sensor-battery-operated-white-50360090/,No,"LED cabinet lighting strip w sensor, battery-operated white,",David Wahl,52,2,5
49398678,KALLAX / LACK,TV & media furniture,"SR1,628",No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-lack-storage-combination-with-shelf-white-s49398678/,Yes,"Storage combination with shelf, white,",Unknown,,,
10547368,HYLTARP,Armchairs & chaise longues,SR995,No old price,TRUE,https://www.ikea.com/sa/en/p/hyltarp-cover-f-3-seat-sofa-w-ch-lng-right-gransel-grey-brown-10547368/,Yes,"Cover f 3-seat sofa w ch lng, right, Gransel grey-brown",Ola Wihlborg,57,15,38
39417187,LAGKAPTEN / TILLSLAG,Tables & desks,SR424,No old price,TRUE,https://www.ikea.com/sa/en/p/lagkapten-tillslag-desk-white-s39417187/,Yes,"Desk, white,",Unknown,,,
19297157,INGATORP / INGOLF,Dining furniture,"SR2,771",No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-ingolf-table-and-4-chairs-black-brown-black-s19297157/,Yes,"Table and 4 chairs, black/brown-black,",Carina Bengs,,,
29434130,TROTTEN,Tables & desks,"SR1,175",No old price,TRUE,https://www.ikea.com/sa/en/p/trotten-desk-sit-stand-beige-white-s29434130/,Yes,"Desk sit/stand, beige/white,",Unknown,,,
69421423,BESTÅ,"Sideboards, buffets & console tables","SR1,175",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-doors-black-brown-hedeviken-stubbarp-dark-brown-stained-oak-veneer-s69421423/,Yes,"Storage combination with doors, black-brown Hedeviken/Stubbarp/dark brown stained oak veneer,",Unknown,,,
49265999,HAVSTA,Cabinets & cupboards,"SR1,744",No old price,TRUE,https://www.ikea.com/sa/en/p/havsta-storage-combination-white-s49265999/,Yes,"Storage combination, white,",IKEA of Sweden,,,
39483064,YPPERLIG / LISABO,Dining furniture,"SR2,775",No old price,TRUE,https://www.ikea.com/sa/en/p/ypperlig-lisabo-table-and-4-chairs-ash-ash-s39483064/,No,"Table and 4 chairs, ash/ash,",Unknown,,,
60424586,SOLLERÖN,Outdoor furniture,SR595,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-armrest-section-outdoor-dark-grey-60424586/,No,"Armrest section, outdoor, dark grey",Jonas Hultqvist,82,53,18
20452307,MILSBO,Cabinets & cupboards,"SR1,145",No old price,TRUE,https://www.ikea.com/sa/en/p/milsbo-glass-door-cabinet-white-20452307/,Yes,"Glass-door cabinet, white,",Jonas Hultqvist,38,100,101
19425046,VIMLE,Armchairs & chaise longues,"SR1,385",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-cover-3-seat-sofa-w-chaise-longue-with-wide-armrests-with-headrest-hallarp-grey-s19425046/,Yes,"Cover 3-seat sofa w chaise longue, with wide armrests with headrest/Hallarp grey",Unknown,,,
69176167,MALM,Beds,"SR2,125",No old price,TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-w-2-storage-boxes-white-leirsund-s69176167/,Yes,"Bed frame, high, w 2 storage boxes, white/Leirsund,",Eva Lilja Löwenhielm/IKEA of Sweden,,,
49254255,SAGSTUA,Beds,"SR1,745","SR1,825",TRUE,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-leirsund-s49254255/,Yes,"Bed frame, white/Leirsund,",IKEA of Sweden/Paulin Machado,,,
69428919,HÅVERUD / SANDSBERG,Bar furniture,"SR1,151",No old price,TRUE,https://www.ikea.com/sa/en/p/haverud-sandsberg-table-and-4-stools-black-brown-stained-s69428919/,No,"Table and 4 stools, black/brown stained,",Unknown,,,
70424147,BRUSEN,Outdoor furniture,"SR1,495",No old price,TRUE,https://www.ikea.com/sa/en/p/brusen-3-seat-sofa-outdoor-red-70424147/,No,"3-seat sofa, outdoor, red",Ola Wihlborg,52,42,120
30528986,JÄTTEBO,Armchairs & chaise longues,SR295,No old price,TRUE,https://www.ikea.com/sa/en/p/jaettebo-cover-chaise-longue-module-left-samsala-dark-yellow-green-30528986/,Yes,"Cover chaise longue module, left, Samsala dark yellow-green",Ola Wihlborg,57,7,38
90507636,UPPSPEL,Gaming furniture,SR395,No old price,TRUE,https://www.ikea.com/sa/en/p/uppspel-glass-door-cabinet-dark-grey-90507636/,No,"Glass-door cabinet, dark grey,",J Chan/J Karlsson,20,56,76
69484043,GRÅSALA / GRÅSALA,Furniture sets,SR775,No old price,FALSE,https://www.ikea.com/sa/en/p/grasala-grasala-table-and-4-chairs-grey-grey-grey-s69484043/,No,"Table and 4 chairs, grey grey/grey,",Unknown,,,
30503740,VASSHOLMEN,Dining furniture,SR355,No old price,TRUE,https://www.ikea.com/sa/en/p/vassholmen-chair-in-outdoor-black-white-30503740/,Yes,"Chair, in/outdoor, black/white",Jon Karlsson,46,46,46
69408209,INGATORP / BERGMUND,Dining furniture,"SR3,315",No old price,TRUE,https://www.ikea.com/sa/en/p/ingatorp-bergmund-table-and-4-chairs-white-rommele-dark-blue-white-s69408209/,Yes,"Table and 4 chairs, white/Rommele dark blue/white,",Unknown,,,
39437331,IDANÄS,TV & media furniture,"SR4,585",No old price,TRUE,https://www.ikea.com/sa/en/p/idanaes-tv-storage-combination-dark-brown-stained-s39437331/,Yes,"TV storage combination, dark brown/stained,",Unknown,,,
40555309,SKÅLBODA,Armchairs & chaise longues,SR299,No old price,TRUE,https://www.ikea.com/sa/en/p/skalboda-armchair-orange-40555309/,Yes,"Armchair, orange",Niels Gammelgaard,46,34,63
20411524,SOCKERBIT,Beds,SR79,No old price,TRUE,https://www.ikea.com/sa/en/p/sockerbit-storage-box-with-lid-white-20411524/,No,"Storage box with lid, white,",K Hagberg/M Hagberg,77,19,50
20434827,LANESUND,Bookcases & shelving units,"SR1,995",No old price,TRUE,https://www.ikea.com/sa/en/p/lanesund-bookcase-grey-brown-20434827/,No,"Bookcase, grey-brown,",Francis Cayouette,31,152,121
9481580,EKEDALEN / ÄLVSTA,Furniture sets,"SR2,431",No old price,FALSE,https://www.ikea.com/sa/en/p/ekedalen-aelvsta-table-and-4-chairs-white-rattan-white-s09481580/,Yes,"Table and 4 chairs, white/rattan white,",Unknown,,,
9452078,SÖDERHAMN,Sofas,"SR6,805",No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-corner-sofa-6-seat-tonerud-grey-s09452078/,Yes,"Corner sofa, 6-seat, Tonerud grey",Unknown,,,
70519008,SÖDERHAMN,Armchairs & chaise longues,SR480,No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-cover-for-1-seat-section-fridtuna-light-beige-70519008/,Yes,"Cover for 1-seat section, Fridtuna light beige",Ola Wihlborg,57,5,38
69449672,SÖDERHAMN,Armchairs & chaise longues,"SR2,020",No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-chaise-longue-fridtuna-light-beige-s69449672/,Yes,"Chaise longue, Fridtuna light beige",Unknown,,,
19399330,VIMLE,Armchairs & chaise longues,"SR1,550",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-sofa-bed-gunnared-beige-s19399330/,Yes,"Cover for 3-seat sofa-bed, Gunnared beige",Unknown,,,
70497582,FRÖTORP,Tables & desks,SR899,No old price,TRUE,https://www.ikea.com/sa/en/p/froetorp-coffee-table-anthracite-marble-effect-black-glass-70497582/,No,"Coffee table, anthracite marble effect/black glass,",S Fager/H Preutz,,35,
90424599,SOLLERÖN,Outdoor furniture,SR395,No old price,TRUE,https://www.ikea.com/sa/en/p/solleroen-stool-outdoor-dark-grey-90424599/,No,"Stool, outdoor, dark grey,",Jonas Hultqvist,62,32,62
415047,HAUGA,TV & media furniture,SR895,No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-tv-bench-white-00415047/,Yes,"TV bench, white,",Ola Wihlborg,36,54,138
49500628,PAX / BERGSBO,Wardrobes,"SR1,450","SR1,675",FALSE,https://www.ikea.com/sa/en/p/pax-bergsbo-wardrobe-white-white-s49500628/,No,"Wardrobe, white/white,",Unknown,,,
10569077,MALM,Chests of drawers & drawer units,SR279,No old price,TRUE,https://www.ikea.com/sa/en/p/malm-chest-of-2-drawers-grey-green-10569077/,Yes,"Chest of 2 drawers, grey-green,",Unknown,48,55,40
80478743,INGOLF,Bar furniture,SR499,No old price,TRUE,https://www.ikea.com/sa/en/p/ingolf-bar-stool-with-backrest-white-hallarp-beige-80478743/,Yes,"Bar stool with backrest, white/Hallarp beige,",Carina Bengs,35,75,39
503671,OSKARSHAMN,Armchairs & chaise longues,"SR1,795",No old price,TRUE,https://www.ikea.com/sa/en/p/oskarshamn-wing-chair-gunnared-black-grey-00503671/,Yes,"Wing chair, Gunnared black-grey",Ehlén Johansson,54,44,82
99429535,ÄPPLARYD,Sofas,"SR5,990",No old price,TRUE,https://www.ikea.com/sa/en/p/aepplaryd-4-seat-sofa-with-chaise-longue-lejde-grey-black-s99429535/,Yes,"4-seat sofa with chaise longue, Lejde grey/black",Unknown,,,
70558622,DAGNAR,Children's furniture,SR695,No old price,TRUE,https://www.ikea.com/sa/en/p/dagnar-childrens-desk-chair-yellow-70558622/,Yes,"Children's desk chair, yellow",Iina Vuorivirta,63,47,58
59434949,FEJAN,Outdoor furniture,SR225,No old price,TRUE,https://www.ikea.com/sa/en/p/fejan-table-2-folding-chairs-outdoor-white-white-s59434949/,No,"Table+2 folding chairs, outdoor, white/white",Unknown,,,
80426928,ANTILOP,Nursery furniture,SR30,SR30,TRUE,https://www.ikea.com/sa/en/p/antilop-cover-blue-red-80426928/,No,"Cover, blue/red",S Edholm/L Ullenius,26,2,21
39304675,VINLIDEN,Sofas,"SR3,595",No old price,TRUE,https://www.ikea.com/sa/en/p/vinliden-3-seat-sofa-with-chaise-longue-hakebo-dark-grey-s39304675/,Yes,"3-seat sofa with chaise longue, Hakebo dark grey",Ebba Strandmark,,,
